split	cohort	participant_id	session_id	task_name	wav_path	feature_csv	duration_sec	transcript
dev	adult	940603	3b573cc6	loudness	bridge2ai_adult_wav_v2/940603__3b573cc6__loudness.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_940603_3b573cc6_loudness.csv	4.2900	Hey! Hey! Hey!
dev	adult	943245	0e616314	productive-vocabulary-2	bridge2ai_adult_wav_v2/943245__0e616314__productive-vocabulary-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_943245_0e616314_productive-vocabulary-2.csv	24.7100	Plank. Plank usually refers to a piece of wood that's, that's, uh, you're building something with. Or you could plank as people do in planking, you know. Did I do that right?
dev	adult	591022	a69b9a56	cape-v-sentences-2	bridge2ai_adult_wav_v2/591022__a69b9a56__cape-v-sentences-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_591022_a69b9a56_cape-v-sentences-2.csv	3.8300	How hard did he hit him?
dev	adult	610038	bd6575d6	loudness	bridge2ai_adult_wav_v2/610038__bd6575d6__loudness.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_610038_bd6575d6_loudness.csv	5.8700	Hey! Hey! Hey!
dev	adult	295452	11bcc1b1	respiration-and-cough-cough-2	bridge2ai_adult_wav_v2/295452__11bcc1b1__respiration-and-cough-cough-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_295452_11bcc1b1_respiration-and-cough-cough-2.csv	4.4300	Cough, cough, cough, cough, cough.
dev	adult	890990	b891e6a0	diadochokinesis-v2-puh	bridge2ai_adult_wav_v2/890990__b891e6a0__diadochokinesis-v2-puh.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_890990_b891e6a0_diadochokinesis-v2-puh.csv	5.1100	Pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa.
dev	adult	514478	f296ddda	maximum-phonation-time-2	bridge2ai_adult_wav_v2/514478__f296ddda__maximum-phonation-time-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_514478_f296ddda_maximum-phonation-time-2.csv	28.6700	Ah. Ah.
dev	adult	813369	95aff1d0	respiration-and-cough-threequickbreaths-1	bridge2ai_adult_wav_v2/813369__95aff1d0__respiration-and-cough-threequickbreaths-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_813369_95aff1d0_respiration-and-cough-threequickbreaths-1.csv	9.1300	you
dev	adult	856946	6c6951e8	diadochokinesis-v2-kuh	bridge2ai_adult_wav_v2/856946__6c6951e8__diadochokinesis-v2-kuh.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_856946_6c6951e8_diadochokinesis-v2-kuh.csv	5.1100	Cacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacacac
dev	adult	067149	7ecdeebc	respiration-and-cough-fivebreaths-1	bridge2ai_adult_wav_v2/067149__7ecdeebc__respiration-and-cough-fivebreaths-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_067149_7ecdeebc_respiration-and-cough-fivebreaths-1.csv	18.5700	you
dev	adult	845930	562c73c2	glides-low-to-high	bridge2ai_adult_wav_v2/845930__562c73c2__glides-low-to-high.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_845930_562c73c2_glides-low-to-high.csv	6.9900	YIN
dev	adult	243338	4012ecfc	respiration-and-cough-cough-1	bridge2ai_adult_wav_v2/243338__4012ecfc__respiration-and-cough-cough-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_243338_4012ecfc_respiration-and-cough-cough-1.csv	16.9100	Oh, the cough.
dev	adult	787796	2aee48b2	maximum-phonation-time-1	bridge2ai_adult_wav_v2/787796__2aee48b2__maximum-phonation-time-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_787796_2aee48b2_maximum-phonation-time-1.csv	31.4300	Ah. Ah. Ah.
dev	adult	731905	3033aa35	harvard-sentences-list-9-6	bridge2ai_adult_wav_v2/731905__3033aa35__harvard-sentences-list-9-6.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_731905_3033aa35_harvard-sentences-list-9-6.csv	3.4500	The grass curled around the fence posts.
dev	pediatric	013531	13defab0	outside-of-school-1	bridge2ai_pediatric_wav_v2/013531__13defab0__outside-of-school-1.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_013531_13defab0_outside-of-school-1.csv	10.2500	I like to play volleyball with my friends or I'll play video games with my cousin and my brother.
dev	pediatric	218288	7a7de324	repeat-words-21	bridge2ai_pediatric_wav_v2/218288__7a7de324__repeat-words-21.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_218288_7a7de324_repeat-words-21.csv	2.9500	Pins, pins, pins.
dev	pediatric	218288	7a7de324	passage-4	bridge2ai_pediatric_wav_v2/218288__7a7de324__passage-4.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_218288_7a7de324_passage-4.csv	31.4900	My most mortable mom was ringing on the caterpillar watch as a giant roller coaster high above the ground.
dev	pediatric	167476	e905a125	repeat-words-24	bridge2ai_pediatric_wav_v2/167476__e905a125__repeat-words-24.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_167476_e905a125_repeat-words-24.csv	2.7700	Pinch, pinch, pinch.
dev	pediatric	218288	7a7de324	picture-27	bridge2ai_pediatric_wav_v2/218288__7a7de324__picture-27.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_218288_7a7de324_picture-27.csv	1.3700	Rainbow.
dev	pediatric	974042	4870886f	favorite-food-1	bridge2ai_pediatric_wav_v2/974042__4870886f__favorite-food-1.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_974042_4870886f_favorite-food-1.csv	16.0100	My favorite food is a spaghetti meatball and my least favorite food is a cheeseburger.
dev	pediatric	645365	ff0b255c	picture-2	bridge2ai_pediatric_wav_v2/645365__ff0b255c__picture-2.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_645365_ff0b255c_picture-2.csv	1.2300	Hot
dev	pediatric	238449	5e1a01d3	passage-9	bridge2ai_pediatric_wav_v2/238449__5e1a01d3__passage-9.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_238449_5e1a01d3_passage-9.csv	4.9500	Boy, I was scared. I thought to myself there's no turning back now.
dev	pediatric	238449	5e1a01d3	noisy-sounds-4	bridge2ai_pediatric_wav_v2/238449__5e1a01d3__noisy-sounds-4.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_238449_5e1a01d3_noisy-sounds-4.csv	1.5700	Um, um, um.
dev	pediatric	036821	c6fb6bae	picture-16	bridge2ai_pediatric_wav_v2/036821__c6fb6bae__picture-16.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_036821_c6fb6bae_picture-16.csv	1.3300	Jam.
dev	pediatric	047894	7c74edbd	picture-6	bridge2ai_pediatric_wav_v2/047894__7c74edbd__picture-6.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_047894_7c74edbd_picture-6.csv	1.6700	Book
dev	pediatric	974042	4870886f	role-namings-1	bridge2ai_pediatric_wav_v2/974042__4870886f__role-namings-1.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_974042_4870886f_role-namings-1.csv	7.0900	Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday.
dev	pediatric	938696	ef89be6c	picture-23	bridge2ai_pediatric_wav_v2/938696__ef89be6c__picture-23.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_938696_ef89be6c_picture-23.csv	1.2900	Plakkin.
dev	pediatric	974042	4870886f	sentence-2	bridge2ai_pediatric_wav_v2/974042__4870886f__sentence-2.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_974042_4870886f_sentence-2.csv	4.2300	How hard did he hug him?
dev	pediatric	013531	13defab0	picture-1	bridge2ai_pediatric_wav_v2/013531__13defab0__picture-1.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_013531_13defab0_picture-1.csv	1.8300	What?
dev	pediatric	926396	f217185b	picture-29	bridge2ai_pediatric_wav_v2/926396__f217185b__picture-29.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_926396_f217185b_picture-29.csv	1.4500	So.
dev	pediatric	938696	ef89be6c	repeat-words-26	bridge2ai_pediatric_wav_v2/938696__ef89be6c__repeat-words-26.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_938696_ef89be6c_repeat-words-26.csv	5.6700	Deik, deik, deik.
dev	pediatric	580368	41e387e4	picture-21	bridge2ai_pediatric_wav_v2/580368__41e387e4__picture-21.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_580368_41e387e4_picture-21.csv	1.4900	Watch
dev	pediatric	835858	0e0a95de	picture-14	bridge2ai_pediatric_wav_v2/835858__0e0a95de__picture-14.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_835858_0e0a95de_picture-14.csv	1.3700	Sue.
dev	pediatric	167476	e905a125	picture-21	bridge2ai_pediatric_wav_v2/167476__e905a125__picture-21.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_167476_e905a125_picture-21.csv	2.5100	Eyes!
dev	pediatric	047894	7c74edbd	sentence-6	bridge2ai_pediatric_wav_v2/047894__7c74edbd__sentence-6.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_047894_7c74edbd_sentence-6.csv	2.8500	Peter will keep at the park.
dev	pediatric	835858	0e0a95de	naming-animals-1	bridge2ai_pediatric_wav_v2/835858__0e0a95de__naming-animals-1.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_835858_0e0a95de_naming-animals-1.csv	25.9500	I really think of snake, elephant, giraffe, lion, bear, panda, deer, owl, bunny, dog, kangaroo, cat, fish, and bird.
dev	pediatric	240352	532c6147	picture-36	bridge2ai_pediatric_wav_v2/240352__532c6147__picture-36.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_240352_532c6147_picture-36.csv	1.0700	Sorry.
dev	pediatric	141080	c05dba74	silly-sounds-2	bridge2ai_pediatric_wav_v2/141080__c05dba74__silly-sounds-2.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_141080_c05dba74_silly-sounds-2.csv	3.2900	Ta ta ta ta ta.
dev	pediatric	233714	e4675ff1	picture-29	bridge2ai_pediatric_wav_v2/233714__e4675ff1__picture-29.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_233714_e4675ff1_picture-29.csv	1.1500	Beg.
dev	pediatric	167476	e905a125	outside-of-school-1	bridge2ai_pediatric_wav_v2/167476__e905a125__outside-of-school-1.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_167476_e905a125_outside-of-school-1.csv	17.6300	When I'm not at school, on Wednesdays I do soccer from 6.30 to 7.30. On Thursdays I used to do gymnastics. And then on Sundays I used to do volleyball.
dev	pediatric	047894	7c74edbd	repeat-words-2	bridge2ai_pediatric_wav_v2/047894__7c74edbd__repeat-words-2.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_047894_7c74edbd_repeat-words-2.csv	2.6900	Need, need, need.
dev	pediatric	167476	e905a125	picture-6	bridge2ai_pediatric_wav_v2/167476__e905a125__picture-6.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_167476_e905a125_picture-6.csv	1.4100	Dok
dev	pediatric	240352	532c6147	picture-29	bridge2ai_pediatric_wav_v2/240352__532c6147__picture-29.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_240352_532c6147_picture-29.csv	2.8500	It's time.
dev	pediatric	835858	0e0a95de	repeat-words-17	bridge2ai_pediatric_wav_v2/835858__0e0a95de__repeat-words-17.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_835858_0e0a95de_repeat-words-17.csv	2.2700	Slice, slice, slice.
dev	pediatric	835858	0e0a95de	naming-food-1	bridge2ai_pediatric_wav_v2/835858__0e0a95de__naming-food-1.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_835858_0e0a95de_naming-food-1.csv	21.2500	Steak, strawberries, eggs, lemons, oranges, fish, basil, bananas, cucumbers, rice, mushrooms, broccoli, and milk, water.
dev	pediatric	691535	a3bf051a	picture-18	bridge2ai_pediatric_wav_v2/691535__a3bf051a__picture-18.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_691535_a3bf051a_picture-18.csv	1.0700	Cheese.
dev	pediatric	114051	5b0791cc	repeat-words-14	bridge2ai_pediatric_wav_v2/114051__5b0791cc__repeat-words-14.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_114051_5b0791cc_repeat-words-14.csv	1.8700	Hunt, hunt, hunt.
dev	pediatric	926396	f217185b	sentence-1	bridge2ai_pediatric_wav_v2/926396__f217185b__sentence-1.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_926396_f217185b_sentence-1.csv	4.4900	The blue spot is on the key again.
dev	pediatric	822606	8c62222c	favorite-food-1	bridge2ai_pediatric_wav_v2/822606__8c62222c__favorite-food-1.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_822606_8c62222c_favorite-food-1.csv	2.8100	My favorite food is sushi.
dev	pediatric	835858	0e0a95de	picture-37	bridge2ai_pediatric_wav_v2/835858__0e0a95de__picture-37.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_835858_0e0a95de_picture-37.csv	1.6300	Bí?
dev	pediatric	645365	ff0b255c	long-sounds-2	bridge2ai_pediatric_wav_v2/645365__ff0b255c__long-sounds-2.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_645365_ff0b255c_long-sounds-2.csv	9.5500	Í, Í, Í
dev	pediatric	536739	c1f4c728	picture-23	bridge2ai_pediatric_wav_v2/536739__c1f4c728__picture-23.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_536739_c1f4c728_picture-23.csv	1.8300	Thank you.
dev	pediatric	233714	e4675ff1	silly-sounds-1	bridge2ai_pediatric_wav_v2/233714__e4675ff1__silly-sounds-1.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_233714_e4675ff1_silly-sounds-1.csv	7.2500	Po Po Po Po Po Po Po Po Po Po
dev	pediatric	233714	e4675ff1	repeat-words-3	bridge2ai_pediatric_wav_v2/233714__e4675ff1__repeat-words-3.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_233714_e4675ff1_repeat-words-3.csv	2.2700	Skab, skab, skab.
dev	pediatric	114051	5b0791cc	noisy-sounds-8	bridge2ai_pediatric_wav_v2/114051__5b0791cc__noisy-sounds-8.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_114051_5b0791cc_noisy-sounds-8.csv	2.2100	No, no, no.
dev	pediatric	331147	a676d62c	repeat-words-22	bridge2ai_pediatric_wav_v2/331147__a676d62c__repeat-words-22.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_331147_a676d62c_repeat-words-22.csv	2.7700	Bad, bad, bad.
dev	pediatric	822606	8c62222c	outside-of-school-1	bridge2ai_pediatric_wav_v2/822606__8c62222c__outside-of-school-1.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_822606_8c62222c_outside-of-school-1.csv	5.0300	My favorite sports are volleyball, badminton and other candy with my friends.
dev	pediatric	938696	ef89be6c	repeat-words-22	bridge2ai_pediatric_wav_v2/938696__ef89be6c__repeat-words-22.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_938696_ef89be6c_repeat-words-22.csv	5.4100	Bend, bend, bend.
dev	pediatric	167476	e905a125	picture-29	bridge2ai_pediatric_wav_v2/167476__e905a125__picture-29.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_167476_e905a125_picture-29.csv	1.2900	Femme
dev	pediatric	580368	41e387e4	passage-7	bridge2ai_pediatric_wav_v2/580368__41e387e4__passage-7.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_580368_41e387e4_passage-7.csv	9.8100	I gave the man my coins, asked for change and jumped on the car.
dev	pediatric	974042	4870886f	picture-10	bridge2ai_pediatric_wav_v2/974042__4870886f__picture-10.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_974042_4870886f_picture-10.csv	2.6500	Líf
dev	pediatric	536739	c1f4c728	favorite-show-movie-game-1	bridge2ai_pediatric_wav_v2/536739__c1f4c728__favorite-show-movie-game-1.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_536739_c1f4c728_favorite-show-movie-game-1.csv	4.2700	My favorite movie is Back to the Future.
dev	pediatric	218288	7a7de324	picture-3	bridge2ai_pediatric_wav_v2/218288__7a7de324__picture-3.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_218288_7a7de324_picture-3.csv	1.1100	Door
dev	pediatric	835858	0e0a95de	silly-sounds-2	bridge2ai_pediatric_wav_v2/835858__0e0a95de__silly-sounds-2.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_835858_0e0a95de_silly-sounds-2.csv	4.2300	Ta ta ta ta ta
dev	pediatric	938696	ef89be6c	outside-of-school-1	bridge2ai_pediatric_wav_v2/938696__ef89be6c__outside-of-school-1.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_938696_ef89be6c_outside-of-school-1.csv	4.3500	I like you, Brady, Brianna.
dev	pediatric	835858	0e0a95de	picture-26	bridge2ai_pediatric_wav_v2/835858__0e0a95de__picture-26.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_835858_0e0a95de_picture-26.csv	1.4500	Ball.
dev	pediatric	768015	58946a12	picture-9	bridge2ai_pediatric_wav_v2/768015__58946a12__picture-9.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_768015_58946a12_picture-9.csv	1.0700	Foot
dev	pediatric	167476	e905a125	favorite-show-movie-game-1	bridge2ai_pediatric_wav_v2/167476__e905a125__favorite-show-movie-game-1.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_167476_e905a125_favorite-show-movie-game-1.csv	14.6300	My favorite video is Mario Kart because you get to race against computer players and you also get to race against your friends.
dev	pediatric	768015	58946a12	role-namings-2	bridge2ai_pediatric_wav_v2/768015__58946a12__role-namings-2.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_768015_58946a12_role-namings-2.csv	5.4100	January, February, March, April, May, June, July, August, September, October, November,
dev	pediatric	047894	7c74edbd	repeat-words-15	bridge2ai_pediatric_wav_v2/047894__7c74edbd__repeat-words-15.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_047894_7c74edbd_repeat-words-15.csv	2.9100	Pond, pond, pond.
dev	pediatric	926396	f217185b	picture-22	bridge2ai_pediatric_wav_v2/926396__f217185b__picture-22.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_926396_f217185b_picture-22.csv	1.2300	Hél?
dev	pediatric	218288	7a7de324	picture-25	bridge2ai_pediatric_wav_v2/218288__7a7de324__picture-25.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_218288_7a7de324_picture-25.csv	1.0700	Lion
dev	pediatric	167476	e905a125	noisy-sounds-5	bridge2ai_pediatric_wav_v2/167476__e905a125__noisy-sounds-5.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_167476_e905a125_noisy-sounds-5.csv	2.6500	Shh, shh, shh.
dev	pediatric	999206	33b87189	sentence-2	bridge2ai_pediatric_wav_v2/999206__33b87189__sentence-2.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_999206_33b87189_sentence-2.csv	2.7700	How hard did he hug him?
dev	pediatric	047894	7c74edbd	picture-20	bridge2ai_pediatric_wav_v2/047894__7c74edbd__picture-20.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_047894_7c74edbd_picture-20.csv	1.9700	Zipper
dev	pediatric	974042	4870886f	picture-16	bridge2ai_pediatric_wav_v2/974042__4870886f__picture-16.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_974042_4870886f_picture-16.csv	1.4500	Fish.
dev	pediatric	999206	33b87189	passage-8	bridge2ai_pediatric_wav_v2/999206__33b87189__passage-8.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_999206_33b87189_passage-8.csv	7.6300	Tick, tick, tick, the caterpillar climbed slowly up the tracks. I went so high I could not see the parking lot.
dev	pediatric	238449	5e1a01d3	passage-1	bridge2ai_pediatric_wav_v2/238449__5e1a01d3__passage-1.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_238449_5e1a01d3_passage-1.csv	5.0700	That night I dream of the wild ride on the caterpillar.
dev	pediatric	047894	7c74edbd	picture-22	bridge2ai_pediatric_wav_v2/047894__7c74edbd__picture-22.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_047894_7c74edbd_picture-22.csv	2.0500	Home
dev	pediatric	331147	a676d62c	repeat-words-2	bridge2ai_pediatric_wav_v2/331147__a676d62c__repeat-words-2.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_331147_a676d62c_repeat-words-2.csv	2.4700	Nýr, nýr, nýr.
dev	pediatric	331147	a676d62c	repeat-words-6	bridge2ai_pediatric_wav_v2/331147__a676d62c__repeat-words-6.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_331147_a676d62c_repeat-words-6.csv	2.6100	Melt, melt, melt.
dev	pediatric	013531	13defab0	repeat-words-22	bridge2ai_pediatric_wav_v2/013531__13defab0__repeat-words-22.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_013531_13defab0_repeat-words-22.csv	2.2700	Ber, ber, ber.
dev	pediatric	974042	4870886f	noisy-sounds-7	bridge2ai_pediatric_wav_v2/974042__4870886f__noisy-sounds-7.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_974042_4870886f_noisy-sounds-7.csv	3.1500	Ma, ma, ma.
dev	pediatric	218288	7a7de324	picture-20	bridge2ai_pediatric_wav_v2/218288__7a7de324__picture-20.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_218288_7a7de324_picture-20.csv	1.3300	Zipper
dev	pediatric	926396	f217185b	repeat-words-12	bridge2ai_pediatric_wav_v2/926396__f217185b__repeat-words-12.wav	bridge2ai_zipformer_full_all_tasks/mels/pediatric_926396_f217185b_repeat-words-12.csv	2.6100	Great, great, great.
